video_id,start_time,end_time,video_link,caption,general_nsi,music_nsi,environmental_nsi,extraspeech_nsi,additionalnarrative_nsi,quotedspeech_nsi,misc_nsi,nonenglish_captions,nsi_text,coarse_template,fine_template
nBYhHDpkUgM,1596.984,1599.401,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=1596,(Keith gags),1,0,1,0,0,0,0,0,Keith gags,PROPN + NOUN,NNP + NNS
nBYhHDpkUgM,1608.767,1610.91,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=1608,- Do you think that one's worse? (laughs),1,0,1,0,0,0,0,0,laughs,NOUN,NNS
nBYhHDpkUgM,1622.37,1623.203,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=1622,What's it fucking called? (belches),1,0,1,0,0,0,0,0,belches,NOUN,NNS
nBYhHDpkUgM,1629.476,1632.48,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=1629,(chicken crunches),1,0,1,0,0,0,0,0,chicken crunches,NOUN + NOUN,NN + NNS
nBYhHDpkUgM,1635.84,1638.18,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=1635,I liked the first two. (laughs),1,0,1,0,0,0,0,0,laughs,NOUN,NNS
nBYhHDpkUgM,1656.958,1659.267,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=1656,- (laughs) Yeah.,1,0,1,0,0,0,0,0,laughs,NOUN,NNS
nBYhHDpkUgM,1662.87,1664.1,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=1662,"- [Jared] Yeah, I mean",1,0,0,1,0,0,0,0,Jared,VERB,VBD
nBYhHDpkUgM,1796.684,1798.334,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=1796,- (indistinct) by the,1,0,1,0,0,0,0,0,indistinct,PROPN,NNP
nBYhHDpkUgM,1886.526,1888.651,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=1886,(laughs) Oh!,1,0,1,0,0,0,0,0,laughs,NOUN,NNS
nBYhHDpkUgM,1889.549,1892.46,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=1889,It's so bad. (laughs),1,0,1,0,0,0,0,0,laughs,NOUN,NNS
nBYhHDpkUgM,1895.065,1897.41,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=1895,- (laughs) You're right.,1,0,1,0,0,0,0,0,laughs,NOUN,NNS
nBYhHDpkUgM,1961.336,1962.78,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=1961,(Marissa laughs),1,0,1,0,0,0,0,0,Marissa laughs,ADJ + NOUN,JJ + NNS
nBYhHDpkUgM,2019.227,2020.86,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2019,(pizza crunching),1,0,1,0,0,0,0,0,pizza crunching,PROPN + VERB,NNP + VBG
nBYhHDpkUgM,2090.505,2092.62,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2090,(Marissa laughs),1,0,1,0,0,0,0,0,Marissa laughs,ADJ + NOUN,JJ + NNS
nBYhHDpkUgM,2126.797,2127.746,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2126,- [Marissa] No way.,1,0,0,1,0,0,0,0,Marissa,ADJ,JJ
nBYhHDpkUgM,2152.736,2155.43,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2152,(crust crunching),1,0,1,0,0,0,0,0,crust crunching,NOUN + VERB,NN + VBG
nBYhHDpkUgM,2269.105,2270.876,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2269,I do know what I'm doing. (laughs),1,0,1,0,0,0,0,0,laughs,NOUN,NNS
nBYhHDpkUgM,2280.413,2281.86,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2280,(drum rolling),1,0,1,0,0,0,0,0,drum rolling,NOUN + NOUN,NN + NN
nBYhHDpkUgM,2388.026,2390.01,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2388,- [Narrator] Only you can top Boboli.,1,0,0,1,0,0,0,0,Narrator,NOUN,NN
nBYhHDpkUgM,2420.692,2423.548,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2420,- (gasps) It's wet on the pizza.,1,0,1,0,0,0,0,0,gasps,VERB,VBZ
nBYhHDpkUgM,2428.51,2430.327,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2428,- (laughs) God.,1,0,1,0,0,0,0,0,laughs,NOUN,NNS
nBYhHDpkUgM,2488.733,2489.673,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2488,- [Both] It's called Meatzza.,1,0,0,1,0,0,0,0,Both,PRON,DT
nBYhHDpkUgM,2509.32,2513.333,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2509,- Cows are like big milk berries. (laughs),1,0,1,0,0,0,0,0,laughs,NOUN,NNS
nBYhHDpkUgM,2514.574,2515.407,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2514,- [Becky] Have you been drinking?,1,0,0,1,0,0,0,0,Becky,PROPN,NNP
nBYhHDpkUgM,2619.56,2622.18,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2619,- Eugh. (laughs),1,0,1,0,0,0,0,0,laughs,NOUN,NNS
nBYhHDpkUgM,2698.851,2702.01,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2698,"and boy, are my arms tired. (laughs)",1,0,1,0,0,0,0,0,laughs,NOUN,NNS
nBYhHDpkUgM,2727.974,2730.557,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2727,(all laughing),1,0,1,0,0,0,0,0,all laughing,PRON + VERB,DT + VBG
nBYhHDpkUgM,2891.355,2893.02,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=2891,- [Becky] Now what are your legs doing?,1,0,0,1,0,0,0,0,Becky,PROPN,NNP
nBYhHDpkUgM,3033.893,3034.726,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=3033,- [Keith] Yeah.,1,0,0,1,0,0,0,0,Keith,PROPN,NNP
nBYhHDpkUgM,3060.723,3062.291,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=3060,"- (laughs) Oh, man.",1,0,1,0,0,0,0,0,laughs,NOUN,NNS
nBYhHDpkUgM,3082.376,3084.27,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=3082,(food crunching),1,0,1,0,0,0,0,0,food crunching,NOUN + NOUN,NN + NN
nBYhHDpkUgM,3143.655,3146.142,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=3143,(both laughing),1,0,1,0,0,0,0,0,both laughing,PRON + VERB,DT + VBG
nBYhHDpkUgM,3298.4,3299.544,https://www.youtube.com/watch?v=nBYhHDpkUgM&t=3298,- [Becky] Right in...,1,0,0,1,0,0,0,0,Becky,PROPN,NNP
ncLdywzSXj8,252.616,254.833,https://www.youtube.com/watch?v=ncLdywzSXj8&t=252,(rock music),1,1,0,0,0,0,0,0,rock music,NOUN + NOUN,NN + NN
ncLdywzSXj8,254.833,257.614,https://www.youtube.com/watch?v=ncLdywzSXj8&t=254,(rock music),1,1,0,0,0,0,0,0,rock music,NOUN + NOUN,NN + NN
ncLdywzSXj8,257.614,259.771,https://www.youtube.com/watch?v=ncLdywzSXj8&t=257,(rock music),1,1,0,0,0,0,0,0,rock music,NOUN + NOUN,NN + NN
ncLdywzSXj8,23.072,25.615,https://www.youtube.com/watch?v=ncLdywzSXj8&t=23,- [Voiceover] Welcome to bbqpitboys.com.,1,0,0,1,0,0,0,0,Voiceover,NOUN,NN
ncLdywzSXj8,119.444,121.276,https://www.youtube.com/watch?v=ncLdywzSXj8&t=119,(crow squawking),1,0,1,0,0,0,0,0,crow squawking,NOUN + VERB,NN + VBG
ncLdywzSXj8,158.731,161.555,https://www.youtube.com/watch?v=ncLdywzSXj8&t=158,you know what I mean? (laughing),1,0,1,0,0,0,0,0,laughing,VERB,VBG
ncLdywzSXj8,199.14,203.14,https://www.youtube.com/watch?v=ncLdywzSXj8&t=199,you're lookin' good. (laughing),1,0,1,0,0,0,0,0,laughing,VERB,VBG
ncLdywzSXj8,259.771,263.854,https://www.youtube.com/watch?v=ncLdywzSXj8&t=259,Take a look at that. (chuckling),1,0,1,0,0,0,0,0,chuckling,VERB,VBG
ncLdywzSXj8,280.144,282.394,https://www.youtube.com/watch?v=ncLdywzSXj8&t=280,(mumbling),1,0,1,0,0,0,0,0,mumbling,VERB,VBG
ncLdywzSXj8,295.282,297.373,https://www.youtube.com/watch?v=ncLdywzSXj8&t=295,(laughter),1,0,1,0,0,0,0,0,laughter,NOUN,NN
ncLdywzSXj8,343.045,345.795,https://www.youtube.com/watch?v=ncLdywzSXj8&t=343,(crow squawking),1,0,1,0,0,0,0,0,crow squawking,NOUN + VERB,NN + VBG
NDthpUqbFfM,5.504,8.087,https://www.youtube.com/watch?v=NDthpUqbFfM&t=5,(upbeat music),1,1,0,0,0,0,0,0,upbeat music,ADJ + NOUN,JJ + NN
NDthpUqbFfM,217.073,218.58,https://www.youtube.com/watch?v=NDthpUqbFfM&t=217,(upbeat music),1,1,0,0,0,0,0,0,upbeat music,ADJ + NOUN,JJ + NN
NDthpUqbFfM,485.522,488.189,https://www.youtube.com/watch?v=NDthpUqbFfM&t=485,(relaxed music),1,1,0,0,0,0,0,0,relaxed music,ADJ + NOUN,JJ + NN
NDthpUqbFfM,483.63,485.522,https://www.youtube.com/watch?v=NDthpUqbFfM&t=483,- [Man] Oh yes.,1,0,0,1,0,0,0,0,Man,NOUN,NN
NDthpUqbFfM,496.969,499.636,https://www.youtube.com/watch?v=NDthpUqbFfM&t=496,(camera clicks),1,0,1,0,0,0,0,0,camera clicks,NOUN + NOUN,NN + NNS
NFFwWYvHe18,32.874,35.791,https://www.youtube.com/watch?v=NFFwWYvHe18&t=32,(dramatic music),1,1,0,0,0,0,0,0,dramatic music,ADJ + NOUN,JJ + NN
NFFwWYvHe18,217.003,220.67,https://www.youtube.com/watch?v=NFFwWYvHe18&t=217,(dramatic music),1,1,0,0,0,0,0,0,dramatic music,ADJ + NOUN,JJ + NN
NFFwWYvHe18,322.912,327.495,https://www.youtube.com/watch?v=NFFwWYvHe18&t=322,(dramatic music continues),1,1,0,0,0,0,0,0,dramatic music continues,ADJ + NOUN + VERB,JJ + NN + VBZ
NFFwWYvHe18,357.671,362.171,https://www.youtube.com/watch?v=NFFwWYvHe18&t=357,(dramatic music continues),1,1,0,0,0,0,0,0,dramatic music continues,ADJ + NOUN + VERB,JJ + NN + VBZ
NFFwWYvHe18,186.723,188.37,https://www.youtube.com/watch?v=NFFwWYvHe18&t=186,- [Sam] As the pilots and crew began their,1,0,0,1,0,0,0,0,Sam,PROPN,NNP
NFFwWYvHe18,224.28,225.12,https://www.youtube.com/watch?v=NFFwWYvHe18&t=224,"- [Pilot] Hey, good morning.",1,0,0,1,0,0,0,0,Pilot,NOUN,NN
NFFwWYvHe18,230.017,231.54,https://www.youtube.com/watch?v=NFFwWYvHe18&t=230,- [Man] (indistinct),1,0,1,1,0,0,0,0,Man indistinct,NOUN + NOUN,NN + NN
NFFwWYvHe18,240.268,241.868,https://www.youtube.com/watch?v=NFFwWYvHe18&t=240,on the access road (indistinct).,1,0,1,0,0,0,0,0,indistinct,PROPN,NNP
NFFwWYvHe18,243.9,245.884,https://www.youtube.com/watch?v=NFFwWYvHe18&t=243,- [Woman] Raider ABC is stabilized.,1,0,0,1,0,0,0,0,Woman,NOUN,NN
NFFwWYvHe18,245.884,247.507,https://www.youtube.com/watch?v=NFFwWYvHe18&t=245,"- [Pilot] Okay then, we are ready to go,",1,0,0,1,0,0,0,0,Pilot,NOUN,NN
NFFwWYvHe18,249.36,250.601,https://www.youtube.com/watch?v=NFFwWYvHe18&t=249,- [Man] I got the record.,1,0,0,1,0,0,0,0,Man,NOUN,NN
NFFwWYvHe18,254.61,256.56,https://www.youtube.com/watch?v=NFFwWYvHe18&t=254,"- [Sam] Just as briefed, the",1,0,0,1,0,0,0,0,Sam,PROPN,NNP
NFFwWYvHe18,273.89,277.723,https://www.youtube.com/watch?v=NFFwWYvHe18&t=273,(helicopter rudders spinning),1,0,1,0,0,0,0,0,helicopter rudders spinning,NOUN + NOUN + VERB,NN + NNS + VBG
NFFwWYvHe18,381.946,385.613,https://www.youtube.com/watch?v=NFFwWYvHe18&t=381,(helicopter whizzing past),1,0,1,0,0,0,0,0,helicopter whizzing past,NOUN + VERB + NOUN,NN + VBG + NN
ni0W-5top5U,61.195,62.529,https://www.youtube.com/watch?v=ni0W-5top5U&t=61,( BLEEP ) FAST?,1,0,1,0,0,0,0,0,BLEEP,ADJ,JJ
ni0W-5top5U,66.3,68.602,https://www.youtube.com/watch?v=ni0W-5top5U&t=66,( LAUGHTER ),1,0,1,0,0,0,0,0,LAUGHTER,NOUN,NN
ni0W-5top5U,156.49,157.824,https://www.youtube.com/watch?v=ni0W-5top5U&t=156,EASIER TO ( BLEEP ).,1,0,1,0,0,0,0,0,BLEEP,ADJ,JJ
nisSeC81u2M,172.819,173.82,https://www.youtube.com/watch?v=nisSeC81u2M&t=172,(Laughter),1,0,1,0,0,0,0,0,Laughter,NOUN,NN
nisSeC81u2M,184.333,187.048,https://www.youtube.com/watch?v=nisSeC81u2M&t=184,(Laughter),1,0,1,0,0,0,0,0,Laughter,NOUN,NN
nisSeC81u2M,259.271,260.272,https://www.youtube.com/watch?v=nisSeC81u2M&t=259,(Laughter),1,0,1,0,0,0,0,0,Laughter,NOUN,NN
nisSeC81u2M,346.116,347.854,https://www.youtube.com/watch?v=nisSeC81u2M&t=346,(Laughter),1,0,1,0,0,0,0,0,Laughter,NOUN,NN
nisSeC81u2M,352.322,353.555,https://www.youtube.com/watch?v=nisSeC81u2M&t=352,(Laughter),1,0,1,0,0,0,0,0,Laughter,NOUN,NN
nisSeC81u2M,359.421,366.087,https://www.youtube.com/watch?v=nisSeC81u2M&t=359,(Applause),1,0,1,0,0,0,0,0,Applause,NOUN,NN
nJrh6NnCE8c,81.714,84.284,https://www.youtube.com/watch?v=nJrh6NnCE8c&t=81,-[ Indistinct ],1,0,1,0,0,0,0,0,Indistinct,PROPN,NNP
nJrh6NnCE8c,131.564,132.532,https://www.youtube.com/watch?v=nJrh6NnCE8c&t=131,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
nJrh6NnCE8c,179.212,181.181,https://www.youtube.com/watch?v=nJrh6NnCE8c&t=179,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
nlcIKh6sBtc,0.266,3.516,https://www.youtube.com/watch?v=nlcIKh6sBtc&t=0,(gentle bouncy music),1,1,0,0,0,0,0,0,gentle bouncy music,ADJ + NOUN + NOUN,JJ + NN + NN
NlQ4DOnahK8,159.746,162.282,https://www.youtube.com/watch?v=NlQ4DOnahK8&t=159,[LAUGHTER],1,0,1,0,0,0,0,0,LAUGHTER,NOUN,NN
NlQ4DOnahK8,215.368,217.203,https://www.youtube.com/watch?v=NlQ4DOnahK8&t=215,[LAUGHTER],1,0,1,0,0,0,0,0,LAUGHTER,NOUN,NN
noTdca1TuOA,0.682,4.599,https://www.youtube.com/watch?v=noTdca1TuOA&t=0,(uplifting instrumental music),1,1,0,0,0,0,0,0,uplifting instrumental music,VERB + ADJ + NOUN,VBG + JJ + NN
noTdca1TuOA,247.264,249.681,https://www.youtube.com/watch?v=noTdca1TuOA&t=247,(sad piano music),1,1,0,0,0,0,0,0,sad piano music,ADJ + NOUN + NOUN,JJ + NN + NN
noTdca1TuOA,267.968,271.468,https://www.youtube.com/watch?v=noTdca1TuOA&t=267,(upbeat electronic music),1,1,0,0,0,0,0,0,upbeat electronic music,PROPN + ADJ + NOUN,NNP + JJ + NN
noTdca1TuOA,148.257,149.463,https://www.youtube.com/watch?v=noTdca1TuOA&t=148,(microphone squeals),1,0,1,0,0,0,0,0,microphone squeals,NOUN + NOUN,NN + NNS
noTdca1TuOA,149.463,151.546,https://www.youtube.com/watch?v=noTdca1TuOA&t=149,(laughs),1,0,1,0,0,0,0,0,laughs,NOUN,NNS
noTdca1TuOA,249.681,253.205,https://www.youtube.com/watch?v=noTdca1TuOA&t=249,(glass shatters),1,0,1,0,0,0,0,0,glass shatters,NOUN + NOUN,NN + NNS
noTdca1TuOA,253.205,254.318,https://www.youtube.com/watch?v=noTdca1TuOA&t=253,"- [Zac] Alright, dude, I'm off.",1,0,0,1,0,0,0,0,Zac,PROPN,NNP
noTdca1TuOA,307.699,310.199,https://www.youtube.com/watch?v=noTdca1TuOA&t=307,(baby crying),1,0,1,0,0,0,0,0,baby crying,NOUN + NOUN,NN + NN
nQuO0LZl-zo,113.649,114.482,https://www.youtube.com/watch?v=nQuO0LZl-zo&t=113,(laughter),1,0,1,0,0,0,0,0,laughter,NOUN,NN
nQuO0LZl-zo,146.606,147.545,https://www.youtube.com/watch?v=nQuO0LZl-zo&t=146,(laughter),1,0,1,0,0,0,0,0,laughter,NOUN,NN
nQuO0LZl-zo,158.941,160.23,https://www.youtube.com/watch?v=nQuO0LZl-zo&t=158,"(Irish accent) Ah, girly.",1,0,0,1,0,0,0,0,Irish accent,PROPN + NOUN,NNP + NN
nQuO0LZl-zo,162.885,163.945,https://www.youtube.com/watch?v=nQuO0LZl-zo&t=162,"(Irish accent) ""you seem kind of girly"".",1,0,0,1,0,1,0,0,Irish accent,PROPN + NOUN,NNP + NN
nQuO0LZl-zo,165.133,166.528,https://www.youtube.com/watch?v=nQuO0LZl-zo&t=165,(Irish accent) You seem girly to me.,1,0,0,1,0,0,0,0,Irish accent,PROPN + NOUN,NNP + NN
nQuO0LZl-zo,166.528,167.361,https://www.youtube.com/watch?v=nQuO0LZl-zo&t=166,(laughter),1,0,1,0,0,0,0,0,laughter,NOUN,NN
nQuO0LZl-zo,170.011,170.844,https://www.youtube.com/watch?v=nQuO0LZl-zo&t=170,(laughter),1,0,1,0,0,0,0,0,laughter,NOUN,NN
nQuO0LZl-zo,170.844,172.191,https://www.youtube.com/watch?v=nQuO0LZl-zo&t=170,"(Irish accent) Oh, trust me, we saw you",1,0,0,1,0,0,0,0,Irish accent,PROPN + NOUN,NNP + NN
nQuO0LZl-zo,187.036,187.869,https://www.youtube.com/watch?v=nQuO0LZl-zo&t=187,(laughter),1,0,1,0,0,0,0,0,laughter,NOUN,NN
nQuO0LZl-zo,230.072,230.905,https://www.youtube.com/watch?v=nQuO0LZl-zo&t=230,(laughter),1,0,1,0,0,0,0,0,laughter,NOUN,NN
NTbqrvKg440,10.477,12.679,https://www.youtube.com/watch?v=NTbqrvKg440&t=10,[ Cheers and applause ],1,0,1,0,0,0,0,0,Cheers and applause,NOUN + CCONJ + NOUN,NNS + CC + NN
NTbqrvKg440,11.077,13.379,https://www.youtube.com/watch?v=NTbqrvKg440&t=11,[ Cheers and applause ],1,0,1,0,0,0,0,0,Cheers and applause,NOUN + CCONJ + NOUN,NNS + CC + NN
NTbqrvKg440,19.786,20.72,https://www.youtube.com/watch?v=NTbqrvKg440&t=19,[ Applause ],1,0,1,0,0,0,0,0,Applause,NOUN,NN
NTbqrvKg440,20.186,22.021,https://www.youtube.com/watch?v=NTbqrvKg440&t=20,[ Applause ],1,0,1,0,0,0,0,0,Applause,NOUN,NN
NTbqrvKg440,35.769,38.538,https://www.youtube.com/watch?v=NTbqrvKg440&t=35,[ Cheers and applause ],1,0,1,0,0,0,0,0,Cheers and applause,NOUN + CCONJ + NOUN,NNS + CC + NN
NTbqrvKg440,36.369,39.071,https://www.youtube.com/watch?v=NTbqrvKg440&t=36,[ Cheers and applause ],1,0,1,0,0,0,0,0,Cheers and applause,NOUN + CCONJ + NOUN,NNS + CC + NN
NTbqrvKg440,76.543,77.777,https://www.youtube.com/watch?v=NTbqrvKg440&t=76,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
NTbqrvKg440,76.876,78.645,https://www.youtube.com/watch?v=NTbqrvKg440&t=76,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
NTbqrvKg440,120.153,121.054,https://www.youtube.com/watch?v=NTbqrvKg440&t=120,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
NTbqrvKg440,120.453,121.921,https://www.youtube.com/watch?v=NTbqrvKg440&t=120,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
NTbqrvKg440,156.789,157.924,https://www.youtube.com/watch?v=NTbqrvKg440&t=156,"-[ Laughs ] Oh, my gosh.",1,0,1,0,0,0,0,0,Laughs,NOUN,NNS
NTbqrvKg440,157.189,158.524,https://www.youtube.com/watch?v=NTbqrvKg440&t=157,"-[ Laughs ] Oh, my gosh.",1,0,1,0,0,0,0,0,Laughs,NOUN,NNS
NTbqrvKg440,247.68,248.481,https://www.youtube.com/watch?v=NTbqrvKg440&t=247,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
NTbqrvKg440,247.814,248.914,https://www.youtube.com/watch?v=NTbqrvKg440&t=247,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
NTbqrvKg440,297.463,298.731,https://www.youtube.com/watch?v=NTbqrvKg440&t=297,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
NTbqrvKg440,297.597,298.931,https://www.youtube.com/watch?v=NTbqrvKg440&t=297,[ Laughter ],1,0,1,0,0,0,0,0,Laughter,NOUN,NN
NTbqrvKg440,322.188,325.858,https://www.youtube.com/watch?v=NTbqrvKg440&t=322,"-[ Laughs ] No, I mean --",1,0,1,0,0,0,0,0,Laughs,NOUN,NNS
NTbqrvKg440,323.055,326.091,https://www.youtube.com/watch?v=NTbqrvKg440&t=323,"-[ Laughs ] No, I mean --",1,0,1,0,0,0,0,0,Laughs,NOUN,NNS
ntJouJhLM48,1255.04,1260.04,https://www.youtube.com/watch?v=ntJouJhLM48&t=1255,"that, you know, we add the compost and we (laughs) thought we'd be good to go, the entire",1,0,1,0,0,0,0,0,laughs,NOUN,NNS
ntJouJhLM48,1669.008,1677.08,https://www.youtube.com/watch?v=ntJouJhLM48&t=1669,"(Indistinguishable, conversational chatting)",1,0,1,0,0,0,0,0,"Indistinguishable, conversational chatting",ADJ + ADJ + NOUN,JJ + JJ + NN
NUAvdYNGTQU,28.14,32.42,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=28,This gentleman told me that their Pandhi (pork) curry is famous as a combination with Kadambuttu,1,0,0,0,1,0,0,0,pork,NOUN,NN
NUAvdYNGTQU,55.56,60.46,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=55,"…coriander leaves, kachampui (special black vinegar from Coorg).",1,0,0,0,1,0,0,0,special black vinegar from Coorg,ADJ + ADJ + NOUN + ADP + PROPN,JJ + JJ + NN + IN + NNP
NUAvdYNGTQU,214.2,215.46,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=214,(Both laughing),1,0,1,0,0,0,0,0,Both laughing,PRON + VERB,DT + VBG
NUAvdYNGTQU,229.36,235.82,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=229,Owner: “That is from kachampuli(Kokam sauce). Here is a bit of it.”,1,0,0,1,0,0,0,0,Kokam sauce,PROPN + NOUN,NNP + NN
NUAvdYNGTQU,473.64,476,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=473,"Somebody who is unfamiliar with Kadubu may also confuse it with Rasgulla (Indian white sweet),…",1,0,0,0,1,0,0,0,Indian white sweet,PROPN + PROPN + ADJ,NNP + NNP + JJ
NUAvdYNGTQU,517.22,522.4,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=517,I forgot to tell you guys that they also have country chicken (desi chicken) available here.,1,0,0,0,1,0,0,0,desi chicken,PROPN + PROPN,NNP + NNP
NUAvdYNGTQU,556.2,560.52,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=556,"Daily tariff is Rs 3500/- (51.26 USD), which is okay but outside my range of affordability.",1,0,0,0,1,0,0,0,51.26 USD,NUM + NOUN,CD + NN
NUAvdYNGTQU,718.04,720.34,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=718,Host: “Combinations are very important (in food).”,1,0,0,1,0,0,0,0,in food,ADP + NOUN,IN + NN
NUAvdYNGTQU,797.2,805.14,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=797,"…dishes. It is very good for health, (to cure) acidity, cholesterol.”",1,0,0,0,1,0,0,0,to cure,PART + VERB,TO + VB
NUAvdYNGTQU,1170.68,1173.88,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=1170,The appam I had in Mumbai was like this shape (makes bowl shape with hands).,1,0,0,0,1,0,0,0,makes bowl shape with hands,VERB + NOUN + NOUN + ADP + NOUN,VBZ + NN + NN + IN + NNS
NUAvdYNGTQU,1239.22,1244.86,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=1239,"After morning walk, I went into this dhaba (roadside shop) for tea &amp; asked them about traditional food.",1,0,0,0,1,0,0,0,roadside shop,NOUN + NOUN,NN + NN
NUAvdYNGTQU,1276.66,1282.72,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=1276,"To cook mud tawa (clay griddle) dosa, rice was soaked overnight &amp; grinded into a batter in the morning.",1,0,0,0,1,0,0,0,clay griddle,NOUN + NOUN,NN + NN
NUAvdYNGTQU,1282.72,1284.62,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=1282,No Urad dal (split black gram) was used.,1,0,0,0,1,0,0,0,split black gram,VERB + ADJ + NOUN,VB + JJ + NN
NUAvdYNGTQU,1479.38,1482.78,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=1479,I can also see potatoes in the keema (mincemeat) filling.,1,0,0,0,1,0,0,0,mincemeat,NOUN,NN
NVIbirzZn0M,425.862,430.862,https://www.youtube.com/watch?v=NVIbirzZn0M&t=425,(Subtitled by Juan Duque),1,0,0,0,1,0,0,0,Subtitled by Juan Duque,VERB + ADP + PROPN + NOUN,VBN + IN + NNP + NN
NvjtzKUaq-s,141.642,153.64,https://www.youtube.com/watch?v=NvjtzKUaq-s&t=141,In the center of the square is an Egyptian obelisk that stands 40 meters (130 ft) high.,1,0,0,0,1,0,0,0,130 ft,NUM + NOUN,CD + NN
NvjtzKUaq-s,384.442,395.929,https://www.youtube.com/watch?v=NvjtzKUaq-s&t=384,This statue of St. Paul was sculpted in 1838 by Adamo Tadolini and placed here in 1847. It is 18 ft (5.5m) tall.,1,0,0,0,1,0,0,0,5.5m,NUM + NUM,CD + CD
NvjtzKUaq-s,427.157,439.12,https://www.youtube.com/watch?v=NvjtzKUaq-s&t=427,"The facade received much criticism, however, for being too wide for its height. It is 157 ft (48m) high and 380 ft (116 m) wide. Each column is nearly 90 ft (27 m) tall.",1,0,0,0,1,0,0,0,48m 116 m 27 m,NUM + VERB + NUM + VERB + NUM + NUM,CD + VBP + CD + VBP + CD + CD
NvjtzKUaq-s,619.974,631.96,https://www.youtube.com/watch?v=NvjtzKUaq-s&t=619,"At either end of the vestibule are two statues, an 18th-century equestrian statue of Charlemagne by Cornacchini at the south end and The Vision of Constantine (1670) by Bernini at the north end.",1,0,0,0,1,0,0,0,1670,NUM,CD
NvjtzKUaq-s,745.813,758.343,https://www.youtube.com/watch?v=NvjtzKUaq-s&t=745,The letters written on the gold band around the nave are six feet (1.8m) tall.,1,0,0,0,1,0,0,0,1.8m,NUM + NUM,CD + CD
NvjtzKUaq-s,864.15,876.12,https://www.youtube.com/watch?v=NvjtzKUaq-s&t=864,The interior length of St. Peter's is 693.8 ft (211 m). The interior width at transept is 451 ft (137 m).,1,0,0,0,1,0,0,0,211 m 137 m,NUM + VERB + NUM + NOUN,CD + VBP + CD + NN
NvjtzKUaq-s,877.44,889.44,https://www.youtube.com/watch?v=NvjtzKUaq-s&t=877,The dome rises to a staggering height of 136.57 meters (448.1 ft) from the floor of the basilica right to the top of the cross outside making it the tallest dome in the world.,1,0,0,0,1,0,0,0,448.1 ft,NUM + NOUN,CD + NN
